,Long
2016-01-04,-0.022624064921119902
2016-01-05,-0.05889578633477962
2016-01-06,-0.07866601947865844
2016-01-07,-0.07263747133899993
2016-01-08,-0.0487943828656372
2016-01-11,-0.005555308257289153
2016-01-12,-0.0319986325370711
2016-01-13,-0.019176245278245352
2016-01-14,0.0020836145120344263
2016-01-15,0.028223002299980243
2016-01-18,0.02427030165998889
2016-01-19,0.009712284703668472
2016-01-20,0.012756626018521419
2016-01-21,0.018127888791701425
2016-01-22,0.009589673160588267
2016-01-25,0.0061252313225610795
2016-01-26,-0.012585028890380786
2016-01-27,0.009070706590364982
2016-01-28,0.03501205517553848
2016-01-29,0.016217231672875698
2016-02-01,0.03657330143750485
2016-02-02,0.0497836786480782
2016-02-03,0.05254679417090258
2016-02-04,0.024528897803065258
2016-02-05,0.05067554104037675
2016-02-15,0.05671069791082384
2016-02-16,-0.01146681322204283
2016-02-17,0.045033633940885075
2016-02-18,0.04712115599799701
2016-02-19,0.04731933001088658
2016-02-22,0.022653843211705233
2016-02-23,0.02053073128113418
2016-02-24,0.009070002692691167
2016-02-25,0.024519794188706683
2016-02-26,0.007362971935330716
2016-02-29,0.02030025013870122
2016-03-01,0.013355465190787156
2016-03-02,-0.012012157348613939
2016-03-03,-0.015009327341774958
2016-03-04,-0.0029076585904092753
2016-03-07,-0.02905035607463846
2016-03-08,-0.019017731948122545
2016-03-09,0.014078946477773894
2016-03-10,-0.009081687311247514
2016-03-11,-0.0015313227321857026
2016-03-14,-0.013874705561228828
2016-03-15,-0.017739191742047262
2016-03-16,-0.020757740023937637
2016-03-17,-0.032572439135368926
2016-03-18,-0.023047289076484383
2016-03-21,-0.022825869581856433
2016-03-22,-0.00392869654080108
2016-03-23,-0.0032293183486713506
2016-03-24,-0.028431403610147916
2016-03-25,0.005768919800172652
2016-03-28,0.019195188544372372
2016-03-29,0.057669888483192246
2016-03-30,0.027858802365128537
2016-03-31,0.048735975950670994
2016-04-01,0.030391452734031727
2016-04-04,0.01778237742737443
2016-04-05,0.012465314659547774
2016-04-06,0.009080119887195445
2016-04-07,0.03132201754499638
2016-04-08,0.033610747686173746
2016-04-11,0.037672686490231366
2016-04-12,0.01985717556723095
2016-04-13,0.028143283776014494
2016-04-14,0.01608647272922929
2016-04-15,0.035650816215133586
2016-04-19,0.06153202844723871
2016-04-20,0.06059055618656887
2016-04-21,0.08870896847740051
2016-04-22,0.07171347673688995
2016-04-25,0.0743478883457959
2016-04-26,0.04254110039780756
2016-04-27,0.07547245046944218
2016-04-28,0.08430376510672406
2016-04-29,0.09756306939251276
2016-05-04,0.0628057506053602
2016-05-05,0.06009772357209572
2016-05-06,0.036445919793730575
2016-05-09,-0.005314851687907314
2016-05-10,0.010036089328791556
2016-05-11,-0.013992153060158182
2016-05-12,-0.011676285917082807
2016-05-13,-0.0017862658123200352
2016-05-16,0.010707112649709472
2016-05-17,-0.02544603113426151
2016-05-18,-0.014123996762548016
2016-05-19,0.03048828543724454
2016-05-20,-0.02197612133912034
2016-05-23,0.003006636738981124
2016-05-24,0.001880693014360631
2016-05-25,0.03986750108487258
2016-05-26,0.022537593155362672
2016-05-27,0.04420018727679342
2016-05-30,0.01212117103060495
2016-05-31,-0.005402890237585001
2016-06-01,-0.00459626304354636
2016-06-02,-0.02995318371136335
2016-06-03,-0.03461195867009722
2016-06-06,0.013569402630888572
2016-06-07,0.0007920548642861291
2016-06-08,-0.0062773410212881115
2016-06-09,-0.0031894867699422034
2016-06-10,-0.03865206933157339
2016-06-13,-0.04592344950685834
2016-06-14,-0.038366917367830634
2016-06-15,0.007991004967770943
2016-06-16,0.03941399296909894
2016-06-17,0.05128809163264647
2016-06-20,0.014746123646940426
2016-06-21,0.00788277361930482
2016-06-22,0.006437512989076503
2016-06-23,-0.014890737474272017
2016-06-24,0.007298720842738933
2016-06-27,0.011443880072883697
2016-06-28,0.0076724577418903666
2016-06-29,0.006811034040335784
2016-06-30,0.018426936067226823
2016-07-01,0.016403150607295098
2016-07-04,0.018607223654044807
2016-07-05,0.00959161475328781
2016-07-06,0.0031449746522161557
2016-07-07,-0.011476245333989684
2016-07-08,-0.0016183922253784806
2016-07-11,0.01367979460979655
2016-07-12,0.004023429372491931
2016-07-13,-0.007036658563680742
2016-07-14,0.01905058856014315
2016-07-15,0.01422819362873314
2016-07-18,-0.001474910119776518
2016-07-19,0.006876904178282757
2016-07-20,-0.006299892422172919
2016-07-21,0.024311303346915076
2016-07-22,-0.015574259859083303
2016-07-25,-0.018813275479083735
2016-07-26,0.0037165535827657545
2016-07-27,-0.010283558850083066
